[7/12/20 01:16AM]	[CLANCHAT]: Nom: dang we went down 1 rank in runelocus	
[7/27/20 03:19PM]	[CLANCHAT]: Katrina Law: for slayer helms but dotn work yet lol	
[7/27/20 03:20PM]	[CLANCHAT]: Katrina Law: makes black slayer helmet?	
[7/27/20 03:20PM]	[CLANCHAT]: Katrina Law: i think	
[7/27/20 03:20PM]	[CLANCHAT]: Whatthefrost: ahh cool ty	
[7/27/20 03:21PM]	[CLANCHAT]: Ra1nbow: whats the best thing you can buy from afk tokenms	
[7/27/20 03:21PM]	[CLANCHAT]: Katrina Law: wilderness keys	
[7/27/20 03:22PM]	[CLANCHAT]: Ra1nbow: drag pickaxe	
[7/27/20 03:22PM]	[CLANCHAT]: Katrina Law: that all?	
[7/27/20 03:22PM]	[CLANCHAT]: Ra1nbow: r  yeah just 8keys	
[7/27/20 03:22PM]	[CLANCHAT]: Katrina Law: aw	
[7/27/20 03:22PM]	[CLANCHAT]: Ra1nbow: drag met helm slee 2 green d hide	
[7/27/20 03:22PM]	[CLANCHAT]: Ra1nbow: gnomw	
[7/27/20 03:23PM]	[CLANCHAT]: Katrina Law: most of time  u get skeleton items lol and dragon gold arm items	
[7/27/20 03:51PM]	[CLANCHAT]: Nom: 43xp has logged into Janus for the first time	
[7/27/20 03:52PM]	[CLANCHAT]: Sign Up: welcome 43xp	
[7/27/20 03:52PM]	[CLANCHAT]: 42xp: its 42 xp	
[7/27/20 03:52PM]	[CLANCHAT]: 42xp: not 43	
[7/27/20 03:52PM]	[CLANCHAT]: Sign Up: rip both	
[7/27/20 03:52PM]	[CLANCHAT]: 42xp: l0l0l	
[7/27/20 03:52PM]	[CLANCHAT]: Nom: lol	
[7/27/20 03:52PM]	[CLANCHAT]: Sign Up: lol	
[7/27/20 03:53PM]	[CLANCHAT]: 42xp: soo how to get scythe lik everyone else? ;p	
[7/27/20 03:53PM]	[CLANCHAT]: Rinmineobito: that's guy lvl2	
[7/27/20 03:53PM]	[CLANCHAT]: Sign Up: most of them donated and most of them killed crazy man for it	
[7/27/20 03:54PM]	[CLANCHAT]: 42xp: req for lvl 2	
[7/27/20 04:03PM]	[CLANCHAT]: Obitominerin: dark bow is good?	
[7/27/20 04:04PM]	[CLANCHAT]: Obitominerin: what is best weapon for range?	
[7/27/20 04:04PM]	[CLANCHAT]: Sign Up: tbow	
[7/27/20 04:04PM]	[CLANCHAT]: Obitominerin: tbow?	
[7/27/20 04:05PM]	[CLANCHAT]: Sign Up: twisted tbow	
[7/27/20 04:05PM]	[CLANCHAT]: Obitominerin: blowpipe is better?	
[7/27/20 04:06PM]	[CLANCHAT]: Obitominerin: where is tbow?	
[7/27/20 04:08PM]	[CLANCHAT]: Obitominerin: tbow drop from boss kbd?	
[7/27/20 04:08PM]	[CLANCHAT]: Therscaper: no	
[7/27/20 04:08PM]	[CLANCHAT]: Katrina Law: crazy man	
[7/27/20 04:08PM]	[CLANCHAT]: Obitominerin: oh where? i dont remm that bosses	
[7/27/20 04:09PM]	[CLANCHAT]: Katrina Law:  u good now?	
[7/27/20 04:09PM]	[CLANCHAT]: 42xp: na ill just logg and ditch this erever	
[7/27/20 04:10PM]	[CLANCHAT]: Katrina Law:  talk more shit?	
[7/27/20 04:10PM]	[CLANCHAT]: 42xp: dont matter to me	
[7/27/20 04:10PM]	[CLANCHAT]: Obitominerin: what yall up?	
[7/27/20 04:10PM]	[CLANCHAT]: Nom: that lol	
[7/27/20 04:10PM]	[CLANCHAT]: Katrina Law: sorry guys he was to toxic lol	
[7/27/20 04:10PM]	[CLANCHAT]: Therscaper: all g/ i was about to mute lol	
[7/27/20 04:10PM]	[CLANCHAT]: Katrina Law: lol	
[7/27/20 04:10PM]	[CLANCHAT]: Nom: lmfao	
[7/27/20 04:11PM]	[CLANCHAT]: Obitominerin: i need to blowpipe but where is?	
[7/27/20 04:11PM]	[CLANCHAT]: Katrina Law: rip u	
[7/27/20 04:15PM]	[CLANCHAT]: Obitominerin: where is tanzanite fang?	
[7/27/20 04:16PM]	[CLANCHAT]: Niels: zulrah	
[7/27/20 04:16PM]	[CLANCHAT]: Nom: this mf lol	
[7/27/20 04:16PM]	[CLANCHAT]: Obitominerin: there still boss?	
[7/27/20 04:17PM]	[CLANCHAT]: Obitominerin: nvm i got it	
[7/27/20 04:17PM]	[CLANCHAT]: Martijn: power abuse	
[7/27/20 04:20PM]	[CLANCHAT]: Artae: anyone for pc?	
[7/27/20 04:21PM]	[CLANCHAT]: Artae: just need 1 more	
[7/27/20 04:21PM]	[CLANCHAT]: Artae: will b fast xd	
[7/27/20 04:26PM]	[CLANCHAT]: Obitominerin: what use prayer for zulrah?	
[7/27/20 04:26PM]	[CLANCHAT]: Obitominerin: one sec im dead lol	
[7/27/20 04:30PM]	[CLANCHAT]: Artae: uh	
[7/27/20 04:30PM]	[CLANCHAT]: Artae: i cant attack the portals	
[7/27/20 04:30PM]	[CLANCHAT]: Artae: is it dead? lol	
[7/27/20 04:30PM]	[CLANCHAT]: Skyfrost: lagging probs	
[7/27/20 04:31PM]	[CLANCHAT]: Artae: wtfff	
[7/27/20 04:31PM]	[CLANCHAT]: Hairloss: lmao	
[7/27/20 04:31PM]	[CLANCHAT]: Artae: no it wasnt even lag i think	
[7/27/20 04:31PM]	[CLANCHAT]: Artae: it was just untargetable	
[7/27/20 04:33PM]	[CLANCHAT]: Fishy: buying all item @pm	
[7/27/20 04:33PM]	[CLANCHAT]: Fishy: selling x2 t bows 	
[7/27/20 04:34PM]	[CLANCHAT]: Skyfrost: WHY IS INSTANCE SO BUGGY	
[7/27/20 04:34PM]	[CLANCHAT]: Skyfrost: AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH	
[7/27/20 04:35PM]	[CLANCHAT]: Skyfrost: ok now theres like 1 million tzhaar enemies	
[7/27/20 04:35PM]	[CLANCHAT]: Skyfrost: with my kbd	
[7/27/20 04:35PM]	[CLANCHAT]: Skyfrost: this fucking instance thing is weird	
[7/27/20 04:35PM]	[CLANCHAT]: Martijn: flub is working on it we are aware man	
[7/27/20 04:35PM]	[CLANCHAT]: Skyfrost: oh okay	
[7/27/20 04:36PM]	[CLANCHAT]: Artae: i want a million kbd xd	
[7/27/20 04:37PM]	[CLANCHAT]: Skyfrost: when is dhunter lance getting buffed? anytime soon?	
[7/27/20 04:39PM]	[CLANCHAT]: Artae: ...	
[7/27/20 04:39PM]	[CLANCHAT]: Hairloss: gz	
[7/27/20 04:39PM]	[CLANCHAT]: Artae: hair can u go for the portal behind me	
[7/27/20 04:44PM]	[CLANCHAT]: Artae: xd someones tzhaar instance is attacking me	
[7/27/20 04:44PM]	[CLANCHAT]: Artae: ur going downnn	
[7/27/20 04:44PM]	[CLANCHAT]: Artae: pewewpewpepwepwww	
[7/27/20 04:44PM]	[CLANCHAT]: Hairloss: You can relog to fix that lol	
[7/27/20 04:44PM]	[CLANCHAT]: Skyfrost: pew wew pep pwep pep	
[7/27/20 04:44PM]	[CLANCHAT]: Artae: nooo ima win thiss	
[7/27/20 04:44PM]	[CLANCHAT]: Artae: wait they hit thru pray..	
[7/27/20 04:45PM]	[CLANCHAT]: Hairloss: f 	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: nooooooooooo	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: im deaddd	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: lmao	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: i was close	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: that was so weird tho they kept multiplying ahaha	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: i didnt kill one but there'd be like 3 more	
[7/27/20 04:45PM]	[CLANCHAT]: Artae: that was great	
[7/27/20 04:46PM]	[CLANCHAT]: Artae: uh oh.... so	
[7/27/20 04:46PM]	[CLANCHAT]: Artae: relogging didnt fix the problem	
[7/27/20 04:46PM]	[CLANCHAT]: Artae: im permanently stuck on tzhaars	
[7/27/20 04:46PM]	[CLANCHAT]: Artae: lmao	
[7/27/20 04:46PM]	[CLANCHAT]: Martijn: lol where are u stuck	
[7/27/20 04:46PM]	[CLANCHAT]: Artae: the instance xd	
[7/27/20 04:47PM]	[CLANCHAT]: Artae: now thye arent spawning for me lol	
[7/27/20 04:47PM]	[CLANCHAT]: Martijn: u cant come out it?	
[7/27/20 04:47PM]	[CLANCHAT]: Artae: i think i need to keep relogging	
[7/27/20 04:47PM]	[CLANCHAT]: Artae: it was permanent tzhaars	
[7/27/20 04:47PM]	[CLANCHAT]: Artae: now theres nothing lol	
[7/27/20 04:47PM]	[CLANCHAT]: Artae: im not stuck but the mobs are on vacay	
[7/27/20 04:47PM]	[CLANCHAT]: Martijn: aha 	
[7/27/20 04:47PM]	[CLANCHAT]: Artae: oh it worked nvm its good now yesss	
[7/27/20 04:48PM]	[CLANCHAT]: Skyfrost: will kbd always only drop the edgeville clue^^	
[7/27/20 04:48PM]	[CLANCHAT]: Artae: oh um lmao	
[7/27/20 04:48PM]	[CLANCHAT]: Artae: ahahahahah	
[7/27/20 04:48PM]	[CLANCHAT]: Artae: so when i leave instance, i enter it instead	
[7/27/20 04:48PM]	[CLANCHAT]: Artae: its backwwards lol. ima relog again	
[7/27/20 04:49PM]	[CLANCHAT]: Martijn: lolol	
[7/27/20 04:49PM]	[CLANCHAT]: Martijn: kbd is invisible	
[7/27/20 04:49PM]	[CLANCHAT]: Martijn: lmao	
[7/27/20 04:50PM]	[CLANCHAT]: Artae: ahahaha	
[7/27/20 04:50PM]	[CLANCHAT]: Artae: this is making me laugh lol	
[7/27/20 04:50PM]	[CLANCHAT]: Artae: its not like gamebreaking but its making me chuckle so much	
[7/27/20 04:50PM]	[CLANCHAT]: Artae: oh im back ot tzhaars lol	
[7/27/20 04:51PM]	[CLANCHAT]: Artae: omg lol	
[7/27/20 04:51PM]	[CLANCHAT]: Artae: theres so many	
[7/27/20 04:51PM]	[CLANCHAT]: Artae: but if i kill 1, 3 more spawn	
[7/27/20 04:51PM]	[CLANCHAT]: Artae: it doesnt end ahahahaha	
[7/27/20 04:51PM]	[CLANCHAT]: Martijn: l0l	
[7/27/20 04:51PM]	[CLANCHAT]: Artae: i cant stop laughing loooool	
[7/27/20 04:51PM]	[CLANCHAT]: Martijn: wtf	
[7/27/20 04:52PM]	[CLANCHAT]: Martijn: wait one sec	
[7/27/20 04:52PM]	[CLANCHAT]: Sadly Pk: this might be dumb but how do i get kbd to spawn	
[7/27/20 04:52PM]	[CLANCHAT]: Martijn: its bugged atm u have to use instances	
[7/27/20 04:52PM]	[CLANCHAT]: Martijn: if u want i can give $$ to enter the room	
[7/27/20 04:52PM]	[CLANCHAT]: Artae: um martin ima post another gif in the discord lmfao	
[7/27/20 04:52PM]	[CLANCHAT]: Artae: ur gonna laugh at this xD	
[7/27/20 04:53PM]	[CLANCHAT]: Sadly Pk: instances?  but thats alright bro	
[7/27/20 04:53PM]	[CLANCHAT]: Martijn: do ::instances	
[7/27/20 04:53PM]	[CLANCHAT]: Martijn: its 5m for every entree	
[7/27/20 04:54PM]	[CLANCHAT]: Sadly Pk: ohhhhh okay thanks man	
[7/27/20 04:55PM]	[CLANCHAT]: Martijn: artea	
[7/27/20 04:55PM]	[CLANCHAT]: Martijn: ur at home?:p	
[7/27/20 04:55PM]	[CLANCHAT]: Kisstehflo: finally 99 summoning :P	
[7/27/20 04:55PM]	[CLANCHAT]: Martijn: gz b	
[7/27/20 04:55PM]	[CLANCHAT]: Artae: im at home 	
[7/27/20 04:55PM]	[CLANCHAT]: Martijn: i dont see u	
[7/27/20 04:55PM]	[CLANCHAT]: Artae: i think im still in the instance	
[7/27/20 04:55PM]	[CLANCHAT]: Artae: i just relogged lol	
[7/27/20 04:55PM]	[CLANCHAT]: Martijn: oh wait	
[7/27/20 04:55PM]	[CLANCHAT]: Martijn: re tele works	
[7/27/20 04:55PM]	[CLANCHAT]: Skyfrost: same tick as my kill ther...	
[7/27/20 04:56PM]	[CLANCHAT]: Martijn: tele home	
[7/27/20 04:56PM]	[CLANCHAT]: Therscaper: <3	
[7/27/20 05:00PM]	[CLANCHAT]: Kisstehflo: why does my steel titan not spawn -_-	
[7/27/20 05:00PM]	[CLANCHAT]: Martijn: really	
[7/27/20 05:01PM]	[CLANCHAT]: Martijn: again	
[7/27/20 05:01PM]	[CLANCHAT]: Kisstehflo: also instance is fucked	
[7/27/20 05:01PM]	[CLANCHAT]: Artae: yeaa were messing with it atm haha	
[7/27/20 05:01PM]	[CLANCHAT]: Martijn: we are aware of that	
[7/27/20 05:01PM]	[CLANCHAT]: Kisstehflo: ahhh	
[7/27/20 05:01PM]	[CLANCHAT]: Artae: im fighting invisible bosses atm with auto retaliate	
[7/27/20 05:01PM]	[CLANCHAT]: Martijn: flubbiewubbie is fixing them as we speak	
[7/27/20 05:01PM]	[CLANCHAT]: Artae: it gets me loot hehe	
[7/27/20 05:01PM]	[CLANCHAT]: Martijn: yeah i did that to with kbd	
[7/27/20 05:01PM]	[CLANCHAT]: Kisstehflo: i clicked man and got tzhaar-mej x 1000	
[7/27/20 05:02PM]	[CLANCHAT]: Flub: l0l	
[7/27/20 05:02PM]	[CLANCHAT]: Flub: tzhaars breaking everything I tihnk	
[7/27/20 05:02PM]	[CLANCHAT]: Artae: xD	
[7/27/20 05:02PM]	[CLANCHAT]: Kisstehflo: yeah kinda seems that way	
[7/27/20 05:02PM]	[CLANCHAT]: Artae: omg ty lol	
[7/27/20 05:08PM]	[CLANCHAT]: Flub: ooooo	
[7/27/20 05:09PM]	[CLANCHAT]: Therscaper: gz nubnub	
[7/27/20 05:13PM]	[CLANCHAT]: Kisstehflo: is there a bug with steel titan? mine wont spawn	
[7/27/20 05:13PM]	[CLANCHAT]: Therscaper: tried calling it?	
[7/27/20 05:14PM]	[CLANCHAT]: Kisstehflo: yeah well now it worked after 3 pouches	
[7/27/20 05:18PM]	[CLANCHAT]: Martijn: vanity scaper?	
[7/27/20 05:18PM]	[CLANCHAT]: Martijn: anyone there	
[7/27/20 05:18PM]	[CLANCHAT]: Martijn: ayy ima kick everyone ffs	
[7/27/20 05:18PM]	[CLANCHAT]: Hairloss: wassup?	
[7/27/20 05:18PM]	[CLANCHAT]: Martijn: come gamble	
[7/27/20 05:19PM]	[CLANCHAT]: Hairloss: Lol I had to make tea for my parents	
[7/27/20 05:19PM]	[CLANCHAT]: Martijn: come my cc	
[7/27/20 05:21PM]	[CLANCHAT]: Artae: ill give many stuf xD	
[7/27/20 05:22PM]	[CLANCHAT]: Therscaper: /roll	
[7/27/20 05:24PM]	[CLANCHAT]: Artae: fail spelling but overpay xd	
[7/27/20 05:25PM]	[CLANCHAT]: Merkidez: best way to get money as a newb?	
[7/27/20 05:25PM]	[CLANCHAT]: Kisstehflo: zulrah makes good money	
[7/27/20 05:26PM]	[CLANCHAT]: Merkidez: survivable as low cb?	
[7/27/20 05:26PM]	[CLANCHAT]: Kisstehflo: yeah for sure	
[7/27/20 05:26PM]	[CLANCHAT]: Kisstehflo: just pray mele	
[7/27/20 05:26PM]	[CLANCHAT]: Artae: you dont lose any items on death so	
[7/27/20 05:26PM]	[CLANCHAT]: Merkidez: awesome thanks	
[7/27/20 05:26PM]	[CLANCHAT]: Artae: and u can easily go for it with range gear from ::home	
[7/27/20 05:26PM]	[CLANCHAT]: Artae: rune cbow onyx bolts black dhide	
[7/27/20 05:26PM]	[CLANCHAT]: Merkidez: im 69 range so almost there haha	
[7/27/20 05:27PM]	[CLANCHAT]: Artae: yeaa almost xD	
[7/27/20 05:27PM]	[CLANCHAT]: Artae: itll be hell but if u can get summoning up a bit	
[7/27/20 05:27PM]	[CLANCHAT]: Artae: u can use summons to hit zulrah hard too	
[7/27/20 05:27PM]	[CLANCHAT]: Kisstehflo: yeah get a charming imp	
[7/27/20 05:27PM]	[CLANCHAT]: Artae: i think my steel titan maxed 400+ on it lol	
[7/27/20 05:27PM]	[CLANCHAT]: Merkidez: ill keep that in mind	
[7/27/20 05:27PM]	[CLANCHAT]: Merkidez: geez	
[7/27/20 05:27PM]	[CLANCHAT]: Artae: 40+ i mean	
[7/27/20 05:27PM]	[CLANCHAT]: Artae: without 10x hit multiplier	
[7/27/20 05:27PM]	[CLANCHAT]: Merkidez: oh hahaha	
[7/27/20 05:28PM]	[CLANCHAT]: Artae: but still its high lol	
[7/27/20 05:32PM]	[CLANCHAT]: Artae: wait i should try instance again lol	
[7/27/20 05:32PM]	[CLANCHAT]: Artae: what do i have now	
[7/27/20 05:33PM]	[CLANCHAT]: Artae: oh its fine its invisible but i can kill it uuw	
[7/27/20 05:33PM]	[CLANCHAT]: Artae: uwu	
[7/27/20 05:34PM]	[CLANCHAT]: Kisstehflo: can we get the special attack scrolls for steel titan?	
[7/27/20 05:35PM]	[CLANCHAT]: Stitch: you should be able to	
[7/27/20 05:35PM]	[CLANCHAT]: Artae: o wait where	
[7/27/20 05:35PM]	[CLANCHAT]: Stitch: make them?	
[7/27/20 05:35PM]	[CLANCHAT]: Artae: i just realized those were a thing	
[7/27/20 05:35PM]	[CLANCHAT]: Artae: uh how lol	
[7/27/20 05:36PM]	[CLANCHAT]: Obitominerin: not there shop potions	
[7/27/20 05:36PM]	[CLANCHAT]: Obitominerin: nvm lmfao	
[7/27/20 05:36PM]	[CLANCHAT]: Kisstehflo: nah the tab in the summoning infuser doesnt work	
[7/27/20 05:37PM]	[CLANCHAT]: Kisstehflo: cant make em	
[7/27/20 05:37PM]	[CLANCHAT]: Stitch: hmmm, ok	
[7/27/20 05:37PM]	[CLANCHAT]: Artae: oh x.x	
[7/27/20 05:37PM]	[CLANCHAT]: Kisstehflo: thats what makes the steel titan op is the scroll	
[7/27/20 05:38PM]	[CLANCHAT]: Stitch: lol	
[7/27/20 05:45PM]	[CLANCHAT]: Hairloss: gz	
[7/27/20 05:46PM]	[CLANCHAT]: Kisstehflo: ty ty	
[7/27/20 05:53PM]	[CLANCHAT]: Stitch: *throws cookies around*	
[7/27/20 05:53PM]	[CLANCHAT]: Kisstehflo: lol	
[7/27/20 05:53PM]	[CLANCHAT]: Kisstehflo: not the cookies	
[7/27/20 05:53PM]	[CLANCHAT]: Stitch: *throws kisstehflo around*	
[7/27/20 05:53PM]	[CLANCHAT]: Kisstehflo: damn :(	
[7/27/20 05:53PM]	[CLANCHAT]: Stitch: :)	
[7/27/20 05:55PM]	[CLANCHAT]: Tylermt: what  cat from afk shop do?	
[7/27/20 05:56PM]	[CLANCHAT]: Kisstehflo: gz	
[7/27/20 05:56PM]	[CLANCHAT]: Alude: ty	
[7/27/20 05:57PM]	[CLANCHAT]: Stitch: it's a pet	
[7/27/20 05:58PM]	[CLANCHAT]: Katrina Law: gz	
[7/27/20 05:58PM]	[CLANCHAT]: Kisstehflo: gz	
[7/27/20 05:58PM]	[CLANCHAT]: Stitch: jesus, someone has lightning fingers	
[7/27/20 05:59PM]	[CLANCHAT]: Kisstehflo: kat sell me a scythe?	
[7/27/20 05:59PM]	[CLANCHAT]: Alude: visage then 5 kills and dwh <<, lollollollol	
[7/27/20 05:59PM]	[CLANCHAT]: Tylermt: ik its a pet, doesnt have any stats?	
[7/27/20 05:59PM]	[CLANCHAT]: Katrina Law: cant atm lol i sold lots	
[7/27/20 05:59PM]	[CLANCHAT]: Kisstehflo: damn :(	
[7/27/20 05:59PM]	[CLANCHAT]: Kisstehflo:  tbow + 20b <3	
[7/27/20 06:00PM]	[CLANCHAT]: Stitch: no, it's pure afk	
[7/27/20 06:00PM]	[CLANCHAT]: Stitch: pure cosmetic*	
[7/27/20 06:01PM]	[CLANCHAT]: Tylermt: ty	
[7/27/20 06:01PM]	[CLANCHAT]: Obitominerin: steel dragon there dung?	
[7/27/20 06:03PM]	[CLANCHAT]: Jackal Max: wtf	
[7/27/20 06:03PM]	[CLANCHAT]: Jackal Max: i cant see the kbd im fighting in instance	
[7/27/20 06:03PM]	[CLANCHAT]: Merkidez: lol i cant even do a boss i dont have 5m good starter money maker?	
[7/27/20 06:03PM]	[CLANCHAT]: Merkidez: lol im a newb	
[7/27/20 06:04PM]	[CLANCHAT]: Stitch: I have a zgs and a dragon full helm	
[7/27/20 06:04PM]	[CLANCHAT]: Kisstehflo: shit + ironman :/	
[7/27/20 06:04PM]	[CLANCHAT]: Stitch: :)	
[7/27/20 06:04PM]	[CLANCHAT]: Alude: ye without donor instance sucks	
[7/27/20 06:05PM]	[CLANCHAT]: Merkidez: fast way to make mils?	
[7/27/20 06:05PM]	[CLANCHAT]: Stitch: 600k afk tokens	
[7/27/20 06:05PM]	[CLANCHAT]: Stitch: will get you the $10 donater rank	
[7/27/20 06:05PM]	[CLANCHAT]: Katrina Law: gz	
[7/27/20 06:06PM]	[CLANCHAT]: Alude: gz	
[7/27/20 06:06PM]	[CLANCHAT]: Katrina Law: ez  i do need alot of them 	
[7/27/20 06:07PM]	[CLANCHAT]: Jackal Max: gz!	
[7/27/20 06:07PM]	[CLANCHAT]: Katrina Law: i need the more then others atm	
[7/27/20 06:07PM]	[CLANCHAT]: Katrina Law: thanks	
[7/27/20 06:07PM]	[CLANCHAT]: Alude: i want a scythe for crazy man lol	
[7/27/20 06:11PM]	[CLANCHAT]: Obitominerin: how many costs for scycle?	
[7/27/20 06:11PM]	[CLANCHAT]: Alude: 60b	
[7/27/20 06:11PM]	[CLANCHAT]: Obitominerin: ohh	
[7/27/20 06:11PM]	[CLANCHAT]: Katrina Law: ye	
[7/27/20 06:12PM]	[CLANCHAT]: Katrina Law: get tbow first	
[7/27/20 06:12PM]	[CLANCHAT]: Obitominerin: let yall know my birthday next month for aug 5	
[7/27/20 06:12PM]	[CLANCHAT]: Katrina Law: ayyyy	
[7/27/20 06:12PM]	[CLANCHAT]: Alude: nice bait :D	
[7/27/20 06:12PM]	[CLANCHAT]: Obitominerin: where is tbow?	
[7/27/20 06:12PM]	[CLANCHAT]: Martijn: crazy man or donator shop	
[7/27/20 06:12PM]	[CLANCHAT]: Katrina Law: ye	
[7/27/20 06:12PM]	[CLANCHAT]: Alude: corp too	
[7/27/20 06:13PM]	[CLANCHAT]: Obitominerin: crazy man not there 	
[7/27/20 06:13PM]	[CLANCHAT]: Sign Up: corp is really hard lol	
[7/27/20 06:13PM]	[CLANCHAT]: Martijn: yea	
[7/27/20 06:14PM]	[CLANCHAT]: Obitominerin: hope so theyre fix bug	
[7/27/20 06:14PM]	[CLANCHAT]: Martijn: flub is working on it man 	
[7/27/20 06:14PM]	[CLANCHAT]: Obitominerin: also fix on dung too	
[7/27/20 06:15PM]	[CLANCHAT]: Martijn: were aware of that	
[7/27/20 06:15PM]	[CLANCHAT]: Obitominerin: yea	
[7/27/20 06:16PM]	[CLANCHAT]: Stitch: someone pull jackal solo's ironman status	
[7/27/20 06:16PM]	[CLANCHAT]: Stitch: he's a bad iron	
[7/27/20 06:16PM]	[CLANCHAT]: Martijn: why l0l	
[7/27/20 06:16PM]	[CLANCHAT]: Stitch: he bullied me	
[7/27/20 06:17PM]	[CLANCHAT]: Jackal Max: so much hate :(	
[7/27/20 06:17PM]	[CLANCHAT]: Stitch: by leaving gold charms all over	
[7/27/20 06:17PM]	[CLANCHAT]: Martijn: lololol	
[7/27/20 06:17PM]	[CLANCHAT]: Stitch: I feel discriminated against	
[7/27/20 06:18PM]	[CLANCHAT]: Martijn: anyone interested  if we open up dicing back? 	
[7/27/20 06:18PM]	[CLANCHAT]: Stitch: just because I have no idea how banks or	
[7/27/20 06:18PM]	[CLANCHAT]: Stitch: work	
[7/27/20 06:18PM]	[CLANCHAT]: Stitch: or trust them	
[7/27/20 06:18PM]	[CLANCHAT]: Martijn: lolol	
[7/27/20 06:18PM]	[CLANCHAT]: Katrina Law: lol	
[7/27/20 06:18PM]	[CLANCHAT]: Stitch: doesn't mean I'm should be bullied	
[7/27/20 06:18PM]	[CLANCHAT]: Alude: dont need here dice	
[7/27/20 06:18PM]	[CLANCHAT]: Martijn: ightt then no go	
[7/27/20 06:18PM]	[CLANCHAT]: Martijn: np	
[7/27/20 06:18PM]	[CLANCHAT]: Artae: xd	
[7/27/20 06:18PM]	[CLANCHAT]: Alude: everyone dice lose bank then leave 	
[7/27/20 06:18PM]	[CLANCHAT]: Katrina Law: ye	
[7/27/20 06:18PM]	[CLANCHAT]: Stitch: *throws cookies at jackal*	
[7/27/20 06:19PM]	[CLANCHAT]: Martijn: cant wait for my new boss shop to get updated	
[7/27/20 06:19PM]	[CLANCHAT]: Martijn: u will love it	
[7/27/20 06:19PM]	[CLANCHAT]: Martijn: oo	
[7/27/20 06:19PM]	[CLANCHAT]: Katrina Law: ez nex items	
[7/27/20 06:19PM]	[CLANCHAT]: Jackal Solo: *picks them up and puts them in bank*	
[7/27/20 06:19PM]	[CLANCHAT]: Stitch: can we get a special ironman shop?	
[7/27/20 06:19PM]	[CLANCHAT]: Stitch: you're an iron	
[7/27/20 06:19PM]	[CLANCHAT]: Stitch: you can't pick them up	
[7/27/20 06:19PM]	[CLANCHAT]: Martijn: yes stich 	
[7/27/20 06:19PM]	[CLANCHAT]: Stitch: see! rule breaking!	
[7/27/20 06:19PM]	[CLANCHAT]: Martijn: that is indeed possible	
[7/27/20 06:19PM]	[CLANCHAT]: Martijn: if u guys like	
[7/27/20 06:19PM]	[CLANCHAT]: Jackal Solo: bug has not been fixed yet shhhhhh	
[7/27/20 06:19PM]	[CLANCHAT]: Stitch: maybe like a seed shop for low level seeds	
[7/27/20 06:20PM]	[CLANCHAT]: Martijn: or one npc with multiple shops 	
[7/27/20 06:20PM]	[CLANCHAT]: Martijn: with all basic items needed as ironman	
[7/27/20 06:20PM]	[CLANCHAT]: Stitch: that works	
[7/27/20 06:20PM]	[CLANCHAT]: Stitch: the other 3 rsps's have that	
[7/27/20 06:20PM]	[CLANCHAT]: Stitch: the ones I managed to max on as a uim :P	
[7/27/20 06:20PM]	[CLANCHAT]: Martijn: witch other 3 rsps's	
[7/27/20 06:20PM]	[CLANCHAT]: Martijn: aha	
[7/27/20 06:21PM]	[CLANCHAT]: Martijn: np man 	
[7/27/20 06:21PM]	[CLANCHAT]: Stitch: runite, elkoy and there was one that I don't even remember :(	
[7/27/20 06:21PM]	[CLANCHAT]: Stitch: all shutdown	
[7/27/20 06:21PM]	[CLANCHAT]: Martijn: ightt man 	
[7/27/20 06:21PM]	[CLANCHAT]: Stitch: dumb cash grabs	
[7/27/20 06:21PM]	[CLANCHAT]: Martijn: ill make  a ironman shop	
[7/27/20 06:21PM]	[CLANCHAT]: Jackal Solo: reported for advertising	
[7/27/20 06:21PM]	[CLANCHAT]: Kisstehflo: i reported him already	
[7/27/20 06:21PM]	[CLANCHAT]: Stitch: lmao	
[7/27/20 06:21PM]	[CLANCHAT]: Stitch: they're shutdown	
[7/27/20 06:21PM]	[CLANCHAT]: Kisstehflo: <3 :P	
[7/27/20 06:21PM]	[CLANCHAT]: Stitch: they don't exsist anymore	
[7/27/20 06:22PM]	[CLANCHAT]: Martijn: will be available soon stitch	
[7/27/20 06:22PM]	[CLANCHAT]: Obitominerin: dreamscape still popular 	
[7/27/20 06:22PM]	[CLANCHAT]: Kisstehflo: anyone hyped for group ironman on osrs?	
[7/27/20 06:22PM]	[CLANCHAT]: Obitominerin: im not fan ironman lol	
[7/27/20 06:22PM]	[CLANCHAT]: Martijn: group ironman	
[7/27/20 06:22PM]	[CLANCHAT]: Martijn: ill have to make one 	
[7/27/20 06:22PM]	[CLANCHAT]: Martijn: lo	
[7/27/20 06:23PM]	[CLANCHAT]: Kisstehflo: ahh i mean im gonna play with my irl friends gonna be awesome	
[7/27/20 06:23PM]	[CLANCHAT]: Kisstehflo: everyone progressing together	
[7/27/20 06:23PM]	[CLANCHAT]: Kisstehflo: it makes osrs like coop	
